sample	well	conc	GAP_conc	sensor_conc	date	fit	slope	intercept	percent_fit	k_est	f_plateau_est	cutoff_time	Time	raw_fluo	row	column	condition	buffer_background_fluo	fluorescence	mean_no_GAP_fluorescence	corrected_fluorescence	cal_slope	cal_intercept	product_conc
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	1964	12332	G	4	20190207-PE1_WT-G4-5-0.1904-20	5384	6948	748.26	6199.74	3.713e-4	0.1462813	2.44797
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	1968	12508	G	4	20190207-PE1_WT-G4-5-0.1904-20	5373.5	7134.5	748.26	6386.24	3.713e-4	0.1462813	2.5174031
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	1972	12379	G	4	20190207-PE1_WT-G4-5-0.1904-20	5385	6994	748.26	6245.74	3.713e-4	0.1462813	2.4650498
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	1976	12449	G	4	20190207-PE1_WT-G4-5-0.1904-20	5393.5	7055.5	748.26	6307.24	3.713e-4	0.1462813	2.4880704000000002
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	1980	12544	G	4	20190207-PE1_WT-G4-5-0.1904-20	5394.5	7149.5	748.26	6401.24	3.713e-4	0.1462813	2.5229726
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	1984	12489	G	4	20190207-PE1_WT-G4-5-0.1904-20	5374.5	7114.5	748.26	6366.24	3.713e-4	0.1462813	2.5099771000000004
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	1988	12486	G	4	20190207-PE1_WT-G4-5-0.1904-20	5442	7044	748.26	6295.74	3.713e-4	0.1462813	2.4836148000000002
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	1992	12459	G	4	20190207-PE1_WT-G4-5-0.1904-20	5390	7069	748.26	6320.74	3.713e-4	0.1462813	2.4928973
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	1996	12564	G	4	20190207-PE1_WT-G4-5-0.1904-20	5405.5	7158.5	748.26	6410.24	3.713e-4	0.1462813	2.5263143
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2e3	12487	G	4	20190207-PE1_WT-G4-5-0.1904-20	5366	7121	748.26	6372.74	3.713e-4	0.1462813	2.5122049000000004
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2004	12493	G	4	20190207-PE1_WT-G4-5-0.1904-20	5396.5	7096.5	748.26	6348.24	3.713e-4	0.1462813	2.5032937000000004
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2008	12507	G	4	20190207-PE1_WT-G4-5-0.1904-20	5352	7155	748.26	6406.74	3.713e-4	0.1462813	2.5248291000000003
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2012	12549	G	4	20190207-PE1_WT-G4-5-0.1904-20	5391	7158	748.26	6409.74	3.713e-4	0.1462813	2.5259430000000003
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2016	12556	G	4	20190207-PE1_WT-G4-5-0.1904-20	5405.5	7150.5	748.26	6402.24	3.713e-4	0.1462813	2.5233439000000004
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2020	12633	G	4	20190207-PE1_WT-G4-5-0.1904-20	5376.5	7256.5	748.26	6508.24	3.713e-4	0.1462813	2.5627017000000003
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2024	12615	G	4	20190207-PE1_WT-G4-5-0.1904-20	5345	7270	748.26	6521.74	3.713e-4	0.1462813	2.5675286
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2028	12567	G	4	20190207-PE1_WT-G4-5-0.1904-20	5368	7199	748.26	6450.74	3.713e-4	0.1462813	2.5411663000000004
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2032	12600	G	4	20190207-PE1_WT-G4-5-0.1904-20	5387.5	7212.5	748.26	6464.24	3.713e-4	0.1462813	2.5463645
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2036	12581	G	4	20190207-PE1_WT-G4-5-0.1904-20	5371.5	7209.5	748.26	6461.24	3.713e-4	0.1462813	2.5452506
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2040	12670	G	4	20190207-PE1_WT-G4-5-0.1904-20	5396.5	7273.5	748.26	6525.24	3.713e-4	0.1462813	2.5690138
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2044	12742	G	4	20190207-PE1_WT-G4-5-0.1904-20	5344.5	7397.5	748.26	6649.24	3.713e-4	0.1462813	2.6150550000000004
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2048	12608	G	4	20190207-PE1_WT-G4-5-0.1904-20	5372	7236	748.26	6487.74	3.713e-4	0.1462813	2.5549044000000003
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2052	12556	G	4	20190207-PE1_WT-G4-5-0.1904-20	5377	7179	748.26	6430.74	3.713e-4	0.1462813	2.5337403000000003
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2056	12775	G	4	20190207-PE1_WT-G4-5-0.1904-20	5338	7437	748.26	6688.74	3.713e-4	0.1462813	2.6295357000000004
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2060	12671	G	4	20190207-PE1_WT-G4-5-0.1904-20	5400	7271	748.26	6522.74	3.713e-4	0.1462813	2.5678999
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2064	12735	G	4	20190207-PE1_WT-G4-5-0.1904-20	5417	7318	748.26	6569.74	3.713e-4	0.1462813	2.585351
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2068	12676	G	4	20190207-PE1_WT-G4-5-0.1904-20	5385	7291	748.26	6542.74	3.713e-4	0.1462813	2.5753259
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2072	12694	G	4	20190207-PE1_WT-G4-5-0.1904-20	5403	7291	748.26	6542.74	3.713e-4	0.1462813	2.5753259
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2076	12781	G	4	20190207-PE1_WT-G4-5-0.1904-20	5386	7395	748.26	6646.74	3.713e-4	0.1462813	2.6139411000000004
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2080	12658	G	4	20190207-PE1_WT-G4-5-0.1904-20	5399	7259	748.26	6510.74	3.713e-4	0.1462813	2.5634443
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2084	12743	G	4	20190207-PE1_WT-G4-5-0.1904-20	5383.5	7359.5	748.26	6611.24	3.713e-4	0.1462813	2.6009456
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2088	12756	G	4	20190207-PE1_WT-G4-5-0.1904-20	5386	7370	748.26	6621.74	3.713e-4	0.1462813	2.6046586
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2092	12779	G	4	20190207-PE1_WT-G4-5-0.1904-20	5402	7377	748.26	6628.74	3.713e-4	0.1462813	2.6072577000000003
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2096	12793	G	4	20190207-PE1_WT-G4-5-0.1904-20	5418.5	7374.5	748.26	6626.24	3.713e-4	0.1462813	2.6065151
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2100	12769	G	4	20190207-PE1_WT-G4-5-0.1904-20	5379	7390	748.26	6641.74	3.713e-4	0.1462813	2.6120846
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2104	12782	G	4	20190207-PE1_WT-G4-5-0.1904-20	5371	7411	748.26	6662.74	3.713e-4	0.1462813	2.6198819
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2108	12800	G	4	20190207-PE1_WT-G4-5-0.1904-20	5402.5	7397.5	748.26	6649.24	3.713e-4	0.1462813	2.6150550000000004
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2112	12904	G	4	20190207-PE1_WT-G4-5-0.1904-20	5387	7517	748.26	6768.74	3.713e-4	0.1462813	2.6592397
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2116	12833	G	4	20190207-PE1_WT-G4-5-0.1904-20	5405.5	7427.5	748.26	6679.24	3.713e-4	0.1462813	2.6261940000000004
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2120	12871	G	4	20190207-PE1_WT-G4-5-0.1904-20	5377.5	7493.5	748.26	6745.24	3.713e-4	0.1462813	2.6506998000000004
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2124	12947	G	4	20190207-PE1_WT-G4-5-0.1904-20	5384.5	7562.5	748.26	6814.24	3.713e-4	0.1462813	2.6763195000000004
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2128	12930	G	4	20190207-PE1_WT-G4-5-0.1904-20	5381.5	7548.5	748.26	6800.24	3.713e-4	0.1462813	2.6711213000000003
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2132	12907	G	4	20190207-PE1_WT-G4-5-0.1904-20	5405.5	7501.5	748.26	6753.24	3.713e-4	0.1462813	2.6536702
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2136	13050	G	4	20190207-PE1_WT-G4-5-0.1904-20	5397	7653	748.26	6904.74	3.713e-4	0.1462813	2.7097365000000004
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2140	12948	G	4	20190207-PE1_WT-G4-5-0.1904-20	5377	7571	748.26	6822.74	3.713e-4	0.1462813	2.6792899
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2144	12945	G	4	20190207-PE1_WT-G4-5-0.1904-20	5387.5	7557.5	748.26	6809.24	3.713e-4	0.1462813	2.6744630000000003
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2148	12914	G	4	20190207-PE1_WT-G4-5-0.1904-20	5370	7544	748.26	6795.74	3.713e-4	0.1462813	2.6692648
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2152	12903	G	4	20190207-PE1_WT-G4-5-0.1904-20	5333.5	7569.5	748.26	6821.24	3.713e-4	0.1462813	2.6789186000000003
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2156	13102	G	4	20190207-PE1_WT-G4-5-0.1904-20	5409.5	7692.5	748.26	6944.24	3.713e-4	0.1462813	2.7245885000000003
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2160	12970	G	4	20190207-PE1_WT-G4-5-0.1904-20	5397.5	7572.5	748.26	6824.24	3.713e-4	0.1462813	2.6800325000000003
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2164	12990	G	4	20190207-PE1_WT-G4-5-0.1904-20	5347.5	7642.5	748.26	6894.24	3.713e-4	0.1462813	2.7060235
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2168	12917	G	4	20190207-PE1_WT-G4-5-0.1904-20	5384.5	7532.5	748.26	6784.24	3.713e-4	0.1462813	2.6651805000000004
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2172	13052	G	4	20190207-PE1_WT-G4-5-0.1904-20	5348.5	7703.5	748.26	6955.24	3.713e-4	0.1462813	2.7286728000000005
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2176	13132	G	4	20190207-PE1_WT-G4-5-0.1904-20	5386.5	7745.5	748.26	6997.24	3.713e-4	0.1462813	2.7442674
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2180	13045	G	4	20190207-PE1_WT-G4-5-0.1904-20	5363	7682	748.26	6933.74	3.713e-4	0.1462813	2.7205042
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2184	13076	G	4	20190207-PE1_WT-G4-5-0.1904-20	5351.5	7724.5	748.26	6976.24	3.713e-4	0.1462813	2.7364701000000005
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2188	13037	G	4	20190207-PE1_WT-G4-5-0.1904-20	5371	7666	748.26	6917.74	3.713e-4	0.1462813	2.7145634000000003
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2192	13019	G	4	20190207-PE1_WT-G4-5-0.1904-20	5383.5	7635.5	748.26	6887.24	3.713e-4	0.1462813	2.7034244000000003
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2196	13039	G	4	20190207-PE1_WT-G4-5-0.1904-20	5396.5	7642.5	748.26	6894.24	3.713e-4	0.1462813	2.7060235
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2200	12973	G	4	20190207-PE1_WT-G4-5-0.1904-20	5350.5	7622.5	748.26	6874.24	3.713e-4	0.1462813	2.6985975000000004
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2204	13244	G	4	20190207-PE1_WT-G4-5-0.1904-20	5381	7863	748.26	7114.74	3.713e-4	0.1462813	2.7877095
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2208	13027	G	4	20190207-PE1_WT-G4-5-0.1904-20	5363	7664	748.26	6915.74	3.713e-4	0.1462813	2.7138208
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2212	13134	G	4	20190207-PE1_WT-G4-5-0.1904-20	5377.5	7756.5	748.26	7008.24	3.713e-4	0.1462813	2.7483517
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2216	13101	G	4	20190207-PE1_WT-G4-5-0.1904-20	5378.5	7722.5	748.26	6974.24	3.713e-4	0.1462813	2.7357275000000003
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2220	13117	G	4	20190207-PE1_WT-G4-5-0.1904-20	5393.5	7723.5	748.26	6975.24	3.713e-4	0.1462813	2.7360988
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2224	13165	G	4	20190207-PE1_WT-G4-5-0.1904-20	5370.5	7794.5	748.26	7046.24	3.713e-4	0.1462813	2.7624611000000003
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2228	13099	G	4	20190207-PE1_WT-G4-5-0.1904-20	5377.5	7721.5	748.26	6973.24	3.713e-4	0.1462813	2.7353562000000005
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2232	13081	G	4	20190207-PE1_WT-G4-5-0.1904-20	5352	7729	748.26	6980.74	3.713e-4	0.1462813	2.7379553000000003
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2236	13195	G	4	20190207-PE1_WT-G4-5-0.1904-20	5355	7840	748.26	7091.74	3.713e-4	0.1462813	2.7791696000000004
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2240	13275	G	4	20190207-PE1_WT-G4-5-0.1904-20	5358.5	7916.5	748.26	7168.24	3.713e-4	0.1462813	2.8077597
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2244	13123	G	4	20190207-PE1_WT-G4-5-0.1904-20	5406	7717	748.26	6968.74	3.713e-4	0.1462813	2.7334997000000003
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2248	13236	G	4	20190207-PE1_WT-G4-5-0.1904-20	5389	7847	748.26	7098.74	3.713e-4	0.1462813	2.7817687
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2252	13219	G	4	20190207-PE1_WT-G4-5-0.1904-20	5340.5	7878.5	748.26	7130.24	3.713e-4	0.1462813	2.7936503000000004
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2256	13290	G	4	20190207-PE1_WT-G4-5-0.1904-20	5379	7911	748.26	7162.74	3.713e-4	0.1462813	2.8055319
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2260	13245	G	4	20190207-PE1_WT-G4-5-0.1904-20	5349.5	7895.5	748.26	7147.24	3.713e-4	0.1462813	2.7999624
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2264	13236	G	4	20190207-PE1_WT-G4-5-0.1904-20	5394	7842	748.26	7093.74	3.713e-4	0.1462813	2.7799122
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2268	13291	G	4	20190207-PE1_WT-G4-5-0.1904-20	5381.5	7909.5	748.26	7161.24	3.713e-4	0.1462813	2.8051606000000002
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2272	13327	G	4	20190207-PE1_WT-G4-5-0.1904-20	5393.5	7933.5	748.26	7185.24	3.713e-4	0.1462813	2.8140718000000002
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2276	13346	G	4	20190207-PE1_WT-G4-5-0.1904-20	5383.5	7962.5	748.26	7214.24	3.713e-4	0.1462813	2.8248395000000004
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2280	13295	G	4	20190207-PE1_WT-G4-5-0.1904-20	5359	7936	748.26	7187.74	3.713e-4	0.1462813	2.8148144000000004
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2284	13411	G	4	20190207-PE1_WT-G4-5-0.1904-20	5370.5	8040.5	748.26	7292.24	3.713e-4	0.1462813	2.8538009000000004
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2288	13273	G	4	20190207-PE1_WT-G4-5-0.1904-20	5378	7895	748.26	7146.74	3.713e-4	0.1462813	2.7995911000000002
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2292	13443	G	4	20190207-PE1_WT-G4-5-0.1904-20	5372	8071	748.26	7322.74	3.713e-4	0.1462813	2.8649399000000004
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2296	13407	G	4	20190207-PE1_WT-G4-5-0.1904-20	5301.5	8105.5	748.26	7357.24	3.713e-4	0.1462813	2.8779354
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2300	13350	G	4	20190207-PE1_WT-G4-5-0.1904-20	5354.5	7995.5	748.26	7247.24	3.713e-4	0.1462813	2.8370924000000004
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2304	13293	G	4	20190207-PE1_WT-G4-5-0.1904-20	5345.5	7947.5	748.26	7199.24	3.713e-4	0.1462813	2.8192700000000004
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2308	13462	G	4	20190207-PE1_WT-G4-5-0.1904-20	5355	8107	748.26	7358.74	3.713e-4	0.1462813	2.8783067000000004
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2312	13365	G	4	20190207-PE1_WT-G4-5-0.1904-20	5355	8010	748.26	7261.74	3.713e-4	0.1462813	2.8422906
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2316	13445	G	4	20190207-PE1_WT-G4-5-0.1904-20	5363.5	8081.5	748.26	7333.24	3.713e-4	0.1462813	2.8690242
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2320	13385	G	4	20190207-PE1_WT-G4-5-0.1904-20	5378	8007	748.26	7258.74	3.713e-4	0.1462813	2.8411767
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2324	13422	G	4	20190207-PE1_WT-G4-5-0.1904-20	5371.5	8050.5	748.26	7302.24	3.713e-4	0.1462813	2.8575139000000003
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2328	13428	G	4	20190207-PE1_WT-G4-5-0.1904-20	5384	8044	748.26	7295.74	3.713e-4	0.1462813	2.8549148000000004
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2332	13380	G	4	20190207-PE1_WT-G4-5-0.1904-20	5391.5	7988.5	748.26	7240.24	3.713e-4	0.1462813	2.8344933
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2336	13501	G	4	20190207-PE1_WT-G4-5-0.1904-20	5377.5	8123.5	748.26	7375.24	3.713e-4	0.1462813	2.8846188
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2340	13462	G	4	20190207-PE1_WT-G4-5-0.1904-20	5370	8092	748.26	7343.74	3.713e-4	0.1462813	2.8727372000000004
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2344	13509	G	4	20190207-PE1_WT-G4-5-0.1904-20	5392.5	8116.5	748.26	7368.24	3.713e-4	0.1462813	2.8820197000000003
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2348	13505	G	4	20190207-PE1_WT-G4-5-0.1904-20	5355.5	8149.5	748.26	7401.24	3.713e-4	0.1462813	2.8942726000000003
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2352	13562	G	4	20190207-PE1_WT-G4-5-0.1904-20	5369.5	8192.5	748.26	7444.24	3.713e-4	0.1462813	2.9102385
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2356	13548	G	4	20190207-PE1_WT-G4-5-0.1904-20	5384	8164	748.26	7415.74	3.713e-4	0.1462813	2.8994708000000005
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2360	13584	G	4	20190207-PE1_WT-G4-5-0.1904-20	5392	8192	748.26	7443.74	3.713e-4	0.1462813	2.9098672000000003
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2364	13553	G	4	20190207-PE1_WT-G4-5-0.1904-20	5345.5	8207.5	748.26	7459.24	3.713e-4	0.1462813	2.915808
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2368	13627	G	4	20190207-PE1_WT-G4-5-0.1904-20	5379.5	8247.5	748.26	7499.24	3.713e-4	0.1462813	2.93066
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2372	13516	G	4	20190207-PE1_WT-G4-5-0.1904-20	5352	8164	748.26	7415.74	3.713e-4	0.1462813	2.8994708000000005
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2376	13689	G	4	20190207-PE1_WT-G4-5-0.1904-20	5381	8308	748.26	7559.74	3.713e-4	0.1462813	2.952938
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2380	13593	G	4	20190207-PE1_WT-G4-5-0.1904-20	5376	8217	748.26	7468.74	3.713e-4	0.1462813	2.9191497
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2384	13681	G	4	20190207-PE1_WT-G4-5-0.1904-20	5372.5	8308.5	748.26	7560.24	3.713e-4	0.1462813	2.9533093000000004
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2388	13675	G	4	20190207-PE1_WT-G4-5-0.1904-20	5366.5	8308.5	748.26	7560.24	3.713e-4	0.1462813	2.9533093000000004
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2392	13604	G	4	20190207-PE1_WT-G4-5-0.1904-20	5364	8240	748.26	7491.74	3.713e-4	0.1462813	2.9276896000000003
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2396	13694	G	4	20190207-PE1_WT-G4-5-0.1904-20	5377	8317	748.26	7568.74	3.713e-4	0.1462813	2.9562797
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2400	13638	G	4	20190207-PE1_WT-G4-5-0.1904-20	5381.5	8256.5	748.26	7508.24	3.713e-4	0.1462813	2.9340017
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2404	13632	G	4	20190207-PE1_WT-G4-5-0.1904-20	5390	8242	748.26	7493.74	3.713e-4	0.1462813	2.9284322
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2408	13717	G	4	20190207-PE1_WT-G4-5-0.1904-20	5348.5	8368.5	748.26	7620.24	3.713e-4	0.1462813	2.9755873000000004
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2412	13687	G	4	20190207-PE1_WT-G4-5-0.1904-20	5337.5	8349.5	748.26	7601.24	3.713e-4	0.1462813	2.9685326
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2416	13674	G	4	20190207-PE1_WT-G4-5-0.1904-20	5360	8314	748.26	7565.74	3.713e-4	0.1462813	2.9551658
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2420	13711	G	4	20190207-PE1_WT-G4-5-0.1904-20	5383	8328	748.26	7579.74	3.713e-4	0.1462813	2.960364
PE1_WT	G4	5	0.1904	20	20190207	lin	0.0012	0.114	0.1	NA	NA	NA	2424	13791	G	4	20190207-PE1_WT-G4-5-0.1904-20	5381.5	8409.5	748.26	7661.24	3.713e-4	0.1462813	2.9908106
